text,label
run - [] - void - [org.apache.log4j.Logger:fatal],0
<clinit> - [] - void - [org.apache.accumulo.core.master.thrift.TabletLoadState:ordinal  org.apache.accumulo.core.master.thrift.TabletLoadState:ordinal  org.apache.accumulo.core.master.thrift.TabletLoadState:ordinal  org.apache.accumulo.core.master.thrift.TabletLoadState:ordinal  org.apache.accumulo.core.master.thrift.TabletLoadState:ordinal  org.apache.accumulo.core.master.thrift.TabletLoadState:ordinal],0
<clinit> - [] - void - [org.apache.accumulo.core.master.thrift.MasterGoalState:ordinal  org.apache.accumulo.core.master.thrift.MasterGoalState:ordinal  org.apache.accumulo.core.master.thrift.MasterGoalState:ordinal  org.apache.accumulo.server.master.state.MergeState:ordinal  org.apache.accumulo.server.master.state.MergeState:ordinal  org.apache.accumulo.server.master.state.MergeState:ordinal  org.apache.accumulo.server.master.state.MergeState:ordinal  org.apache.accumulo.server.master.state.MergeState:ordinal  org.apache.accumulo.server.master.state.MergeState:ordinal  org.apache.accumulo.server.master.state.MergeState:ordinal  org.apache.accumulo.core.master.state.tables.TableState:ordinal  org.apache.accumulo.core.master.state.tables.TableState:ordinal  org.apache.accumulo.core.master.state.tables.TableState:ordinal  org.apache.accumulo.core.master.thrift.MasterState:ordinal  org.apache.accumulo.core.master.thrift.MasterState:ordinal  org.apache.accumulo.core.master.thrift.MasterState:ordinal  org.apache.accumulo.core.master.thrift.MasterState:ordinal  org.apache.accumulo.core.master.thrift.MasterState:ordinal  org.apache.accumulo.core.master.thrift.MasterState:ordinal  org.apache.accumulo.core.master.thrift.MasterState:ordinal],0
main - [java.lang.String[]] - void - [java.lang.StringBuilder:append  java.lang.Class:getName  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.lang.String:getBytes  org.apache.accumulo.server.zookeeper.ZooReaderWriter:putPersistentData],0
<init> - [org.apache.accumulo.server.master.state.MergeInfo] - void - [org.apache.accumulo.server.master.state.MergeInfo:getState  org.apache.accumulo.server.master.state.MergeState:equals  org.apache.accumulo.server.master.state.MergeInfo:getExtent  org.apache.accumulo.core.data.KeyExtent:getEndRow  org.apache.accumulo.server.master.state.MergeInfo:getExtent  org.apache.accumulo.core.data.KeyExtent:getPrevEndRow],0
update - [org.apache.accumulo.core.data.KeyExtent  org.apache.accumulo.server.master.state.TabletState  boolean  boolean] - void - [org.apache.accumulo.server.master.state.MergeInfo:getState  org.apache.accumulo.server.master.state.MergeState:equals  org.apache.accumulo.server.master.state.MergeInfo:getExtent  org.apache.accumulo.core.data.KeyExtent:getEndRow  org.apache.accumulo.core.data.KeyExtent:getPrevEndRow  org.apache.hadoop.io.Text:equals  org.apache.log4j.Logger:info  org.apache.accumulo.server.master.state.MergeInfo:getExtent  org.apache.accumulo.core.data.KeyExtent:getPrevEndRow  org.apache.accumulo.core.data.KeyExtent:getEndRow  org.apache.hadoop.io.Text:equals  org.apache.log4j.Logger:info  org.apache.accumulo.server.master.state.MergeInfo:overlaps  org.apache.accumulo.server.master.state.MergeInfo:needsToBeChopped  org.apache.accumulo.server.master.state.TabletState:equals  org.apache.accumulo.server.master.state.TabletState:equals  org.apache.accumulo.server.master.state.TabletState:equals],0
nextMergeState - [org.apache.accumulo.core.client.Connector  org.apache.accumulo.server.master.state.CurrentState] - org.apache.accumulo.server.master.state.MergeState - [org.apache.accumulo.server.master.state.MergeInfo:getState  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:trace  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:isDelete  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  org.apache.accumulo.server.master.state.MergeInfo:isDelete  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  org.apache.accumulo.server.master.state.MergeInfo:isDelete  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:warn  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:error  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:error  java.lang.StringBuilder:append  java.lang.StringBuilder:append  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:info],0
verifyMergeConsistency - [org.apache.accumulo.core.client.Connector  org.apache.accumulo.server.master.state.CurrentState] - boolean - [org.apache.accumulo.server.master.state.MergeInfo:getExtent  org.apache.accumulo.core.data.KeyExtent:isMeta  org.apache.accumulo.core.client.Connector:createScanner  org.apache.accumulo.core.data.KeyExtent:getPrevEndRow  org.apache.accumulo.core.data.KeyExtent:getTableId  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:debug  org.apache.log4j.Logger:error  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:debug  org.apache.accumulo.core.data.KeyExtent:getTableId  org.apache.hadoop.io.Text:equals  org.apache.accumulo.master.state.MergeStats:getMergeInfo  org.apache.accumulo.server.master.state.MergeInfo:needsToBeChopped  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:debug  org.apache.accumulo.core.data.KeyExtent:getPrevEndRow  org.apache.accumulo.core.data.KeyExtent:getPrevEndRow  org.apache.hadoop.io.Text:compareTo  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:debug  org.apache.accumulo.server.master.state.TabletLocationState:getState  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:debug  org.apache.accumulo.core.data.KeyExtent:isPreviousExtent  org.apache.log4j.Logger:debug  org.apache.accumulo.server.master.state.TabletLocationState:getState  org.apache.accumulo.master.state.MergeStats:update  org.apache.accumulo.core.data.KeyExtent:getPrevEndRow  org.apache.accumulo.core.data.KeyExtent:getEndRow  org.apache.accumulo.core.data.KeyExtent:getPrevEndRow  org.apache.accumulo.core.data.KeyExtent:getEndRow  org.apache.hadoop.io.Text:compareTo  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.log4j.Logger:debug],0
main - [java.lang.String[]] - void - [java.lang.Class:getName  org.apache.accumulo.server.cli.ClientOpts:parseArgs  org.apache.accumulo.server.cli.ClientOpts:getConnector  org.apache.accumulo.core.client.Connector:tableOperations  org.apache.accumulo.core.client.Connector:getInstance  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  org.apache.accumulo.server.zookeeper.ZooReaderWriter:exists  org.apache.accumulo.server.zookeeper.ZooReaderWriter:getData  org.apache.hadoop.io.DataInputBuffer:reset  org.apache.accumulo.server.master.state.MergeInfo:readFields  org.apache.accumulo.server.master.state.MergeInfo:getState  org.apache.accumulo.server.master.state.MergeInfo:getOperation  org.apache.accumulo.server.master.state.MergeInfo:getExtent  java.io.PrintStream:println],0
update - [org.apache.hadoop.io.Text  org.apache.accumulo.server.master.state.TabletState] - void - [org.apache.accumulo.server.master.state.TabletState:ordinal],0
